,Comments,Quality,Difficulty,Dates,TeacherID
1017,Omigod she's the bomb. Hard but fair lady professors are so hot and she's the best!!!!,5.0,5.0,"May 16th, 2008",1138159
1018,"Just a great resource.  Thoughtful, knowledgable, and listens more than he talks.  A rare find.",4.5,4.0,"Jan 22nd, 2007",711971
1019,Helped me in John's class a bunch.,5.0,2.0,"Nov 9th, 2005",711971
1020,"Damn, that guy works hard.  Did the overtime to get everyone else where they needed to be.  Nice guy.",4.0,2.0,"Sep 29th, 2005",711971
1021,"Terrible lecturer. Grading is completely random. Oh, and lab reports take 20+ hours.",1.0,5.0,"Oct 31st, 2016",1997616
1022,"Tony Vilder is the most brilliant theorist and historian of architecture ever and an absolute force of nature: his lectures, his writing, his mentorship, how prolific he is. Amazing professor, I feel so lucky to have studied with him at Yale!",5.0,3.0,"Jun 6th, 2016",2151050
1023,"KVK is a great professor! I had no exposure to Czech before taking this sequence in Fall and Spring and she made it really fun and manageable, especially in a year where classes were particularly challenging. KVK really cared about all of us and made sure we all were doing ok throughout the class, in addition to being a fantastic teacher.",5.0,3.0,"Jul 22nd, 2021",949784
1024,"KVK is a great professor! I had no exposure to Czech before taking this sequence in Fall and Spring and she made it really fun and manageable, especially in a year where classes were particularly challenging. KVK really cared about all of us and made sure we all were doing ok throughout the class, in addition to being a fantastic teacher.",4.0,2.0,"Jul 22nd, 2021",949784
1025,"KVK is a great teacher that really cares and is always excited to teach the course. She mainly just cares that you participate, which is a fair request. Professor Von Kunes had a little trouble with technology but it did not hinder the class at all. Overall, she makes learning a new language fun and is flexible to different learning styles.",5.0,3.0,"Jul 21st, 2021",949784
1026,"Dr. Von Kunes has been one of the best professors I have had at Yale. She is understanding and caring towards her students through a humanitarian perspective while also pushing the class to achieve through an academic atmosphere. Coursework is created to endorse success in the classroom, and her bright personality allows for individual expression.",2.0,3.0,"Feb 17th, 2020",949784
1027,She is not a good teacher I am not saying she is a great person actually she is one of the best person I have ever met but as a teacher she sucks I mean she is not helpful when you dont have clear bases she expects that everyone Knows what she said and the things arent like that she needs to know that we are there for learn.,5.0,4.0,"Dec 13th, 2019",949784
1028,"Karen Von Kunes is the most respected and valued professor I have ever had the pleasure of learning from. She is genuine, constructive, and caring which is hard to come by these days. I never expected to enjoy the Czech language as much as I have. Not only is she a top tier professor, but a top tier person too! - Sylvester Vatslav",5.0,3.0,"Dec 6th, 2019",949784
1029,"KVK is the sweetest, most caring professor I have ever had. She inspires me every day to be a great person and is always there for me to have riveting conversation. I cannot express my gratitude enough for her.",5.0,3.0,"Sep 29th, 2016",949784
1030,"Deciding to dive into Czech language with Professor von Kunes was one of the best decisions I made my senior year. KvK made Czech language fun and engaging through reading the news, writing plays and translating Milan Kundera's novels. KvK inspired a deep interest in Czech culture and language that I plan on expanding upon in my post college career",5.0,3.0,"May 23rd, 2016",949784
1031,"I've had some prior knowledge of Czech - but this class helped me to get everything straight. Karen von Kunes provides an extremely supportive learning environment. Czech is also a great introduction to Slavic languages - if you've mastered Czech grammar, learning other Slavic languages will be easy.",5.0,3.0,"Apr 27th, 2016",949784
1032,Karen is a great professor with a unique vision of teaching. I lived in Czech Republic for some time and never had any professor like her. She brought great clarify to seemingly difficult concepts and answered my questions whenever I needed. She also created a great community spirit and hosted student lunches where we practiced our Czech skills.,4.5,2.0,"Mar 23rd, 2015",949784
1033,"Karen is the best professor I had, and a Yale treasure. She encourages students & wants you to do well. I still keep up w her nearly ten years after being in her class.  Czech serves you well, especially in economics, history, film, & literature. Proficiency in Czech will set you apart in any future endeavor, and open doors you might not expect. ",5.0,3.0,"Feb 5th, 2014",949784
1034,"Karen one of the best teachers at Yale, she explains all the literary concepts with tremendous insight. She is extremely helpful, knowledgeable, and fun. Definitely take her class!",5.0,3.0,"Feb 5th, 2014",949784
1035,"Karen is a very engaging and knowledgeable professor - she teaches about Forman with passion and humor that makes the classes light and fun, but very educational at the same time. The classes are really interactive and you pick up a lot of practical skills as how to write a script or analyze movies in a professional manner.",5.0,2.0,"May 25th, 2011",949784
1036,"I took KVK's literature class on Milan Kundera in translation.  It was the capstone of my college experience.  She's an incredibly accessible and hilarious professor more interested in having her students become deeper, more thoughtful people than in drilling useless facts into them.  Simply put, she ran one of the best classes I've ever taken.",5.0,4.0,"May 22nd, 2011",949784
1037,Karen Von Kunes is the most wonderful professor I have ever had the pleasure of sitting in front of. She makes difficult Czech concepts manageable and never ceases to provide encouragement and motivation. I have thoroughly enjoyed being under her instruction for the past two semesters and look forward to furthering my skills through L3 and beyond.,5.0,4.0,"May 2nd, 2011",949784
1038,"Professor von Kunes is one of the finest professors I've had at Yale and in life. Not only does she teach us the language effectively, she gives us a great sense of Czech culture. She is also a wonderful person whom I've grown to love. I hope to stay in touch with her for years to come.",5.0,4.0,"May 2nd, 2011",949784
1039,Dr. Von Kunes is unparalleled in her ability to convey difficult linguistic concepts.,5.0,3.0,"Apr 29th, 2011",949784
1040,Professor von Kunes has definitely taught me a lot in a rare and difficult subject. I love bragging about my skills!! Thanks Profesorka!,5.0,3.0,"Apr 29th, 2011",949784
1041,"Dr. von Kunes is the best professor I've had at Yale, bar none. She is lively, passionate, and brilliant, caring and compassionate. I have taken several classes with her, including her Summer Course in Prague -- which was an absolutely life-changing experience.  She is definitely top-tier Yale material.",4.5,3.0,"Jan 4th, 2011",949784
1042,"Karen von Kunes is a terrific and passionate teacher with a good sense of humor and love of life. Her courses are fun, interesting, and informative, as she is a true expert in her field.",5.0,3.0,"Jan 19th, 2007",949784
1043,"Professor von Kunes is the best Yale has to offer!!  Her courses on Kundera and Milos Forman are very popular, but I recommend taking her Czech courses for something new and exciting!",,,,949784
1044,"Tough one, didn't respect student. Funny English accent, not explained concepts clearly and too lazy to show relevant examples. Final exam weighted half of your grade and was very tough. Not very accessible outside of class, not office hours. Not recommend.",1.0,3.0,"Oct 19th, 2018",2412239
1045,Tisa is my fave. She ha the bomb .com I JUST LOVE HER!!! Best teacher ever take the class now,5.0,1.0,"Feb 24th, 2016",2112923
1046,"Nice guy, awful prof. Rambles, goes off topic, gets flustered if questioned, says he doesn't ""want to get into the details"" (when teaching in a law school, really?). Not v well informed about comparative law, knows little French and more U.S. Law and nothing else. Class is a waste of time but easy to get a good grade. Doesn't care if you're absent.",1.0,1.0,"Jan 27th, 2017",2229490
1047,"Awesome professor, very down-to-earth. Class was very reading intensive, but he is fair in spacing it out. Great conversations and a great class.",5.0,4.0,"Oct 10th, 2018",1904548
1048,GREAT professor. Totally enjoyed his class. Leared a great deal.,5.0,4.0,"May 27th, 2014",1904548
1049,Amazing man!,5.0,3.0,"Jan 19th, 2018",1299429
1050,Great professor and well taught class. One of Yale's best!,5.0,5.0,"Jul 1st, 2009",1299429
1051,"He is able to explain everything in very simple terms and he is able to relate music knowledge to other forms of art in the same period, making the music itself making more sense.",5.0,2.0,"May 24th, 2020",138941
1052,"He is able to explain everything in very simple terms and he is able to relate music knowledge to other forms of art in the same period, making the music itself making more sense.",5.0,3.0,"Jan 20th, 2019",138941
